"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_cutlass/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_cutlass/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_cutlass/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_cutlass/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_cutlass/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_cutlass/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_cutlass/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_glaive/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_glaive/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_glaive/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_glaive/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_glaive/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_glaive/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_glaive/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greataxe/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greataxe/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greataxe/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greataxe/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greataxe/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greataxe/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greataxe/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greathammer/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greathammer/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greathammer/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greathammer/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greathammer/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greathammer/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_greathammer/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_halberd/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_halberd/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_halberd/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_halberd/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_halberd/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_halberd/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_halberd/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_katana/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_katana/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_katana/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_katana/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_katana/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_katana/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_katana/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_longsword/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_longsword/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_longsword/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_longsword/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_longsword/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_longsword/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_longsword/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_rapier/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_rapier/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_rapier/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_rapier/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_rapier/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_rapier/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_rapier/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_sai/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_sai/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_sai/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_sai/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_sai/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_sai/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_sai/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_scythe/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_scythe/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_scythe/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_scythe/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_scythe/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_scythe/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_scythe/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_spear/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_spear/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_spear/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_spear/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_spear/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_spear/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_spear/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_twinblade/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_twinblade/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_twinblade/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_twinblade/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_twinblade/5","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_twinblade/7","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_twinblade/8","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_warglaive/1","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_warglaive/2","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_warglaive/3","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
"Unknown","simplyswords:netherite_katana",2415,"Netherite Katana","tinkerers_smithing:sacrifice/simplyswords/netherite_katana/simplyswords/gold_warglaive/4","c:swords, minecraft:breaks_decorated_pots, c:tools, dynamiccrosshair:melee_weapons, minecraft:swords, simplyswords:swords, minecraft:tools, simplyswords:netherite_gear"
