"Mod name","Registry name","Item ID","Display name","Tags"
"Spectrum","spectrum:shimmering_preservation_bricks","spectrum:shimmering_preservation_bricks","Shimmering Preservation Bricks","minecraft:dragon_immune, ae2:blacklisted/spatial, minecraft:geode_invalid_blocks, minecraft:wither_immune, adventurez:unbreakable_blocks, origins:unphasable, spectrum:unbreakable_structure_blocks, minecraft:lava_pool_stone_cannot_replace, c:movement_restricted, spectrum:structure_blocks, spectrum:unbreakable, spectrum:exempt_from_mineable_debug_check, spectrum:exempt_from_loot_table_debug_check, coxinhautilities:unboxable, create:non_movable, ae2:blacklisted/annihilation_plane, spelunkery:blast_miner_immune, minecraft:features_cannot_replace"
"Spectrum","spectrum:shimmerstone_block","spectrum:shimmerstone_block","Block of Shimmerstone","minecraft:beacon_base_blocks, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:shimmerstone_ore","spectrum:shimmerstone_ore","Shimmerstone Ore","spectrum:ores, minecraft:mineable/pickaxe, spectrum:precipitation_source, minecraft:needs_stone_tool, spectrum:multitool_mineable, artifacts:mineable/digging_claws, c:ores, galosphere:oasis_replace, spectrum:shimmerstone_ores"
"Spectrum","spectrum:shulker_black_head","spectrum:shulker_black_head","Black Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_black_wall_head","spectrum:shulker_black_head","Black Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_blue_head","spectrum:shulker_blue_head","Blue Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_blue_wall_head","spectrum:shulker_blue_head","Blue Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_brown_head","spectrum:shulker_brown_head","Brown Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_brown_wall_head","spectrum:shulker_brown_head","Brown Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_cyan_head","spectrum:shulker_cyan_head","Cyan Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_cyan_wall_head","spectrum:shulker_cyan_head","Cyan Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_gray_head","spectrum:shulker_gray_head","Gray Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_gray_wall_head","spectrum:shulker_gray_head","Gray Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_green_head","spectrum:shulker_green_head","Green Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_green_wall_head","spectrum:shulker_green_head","Green Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_head","spectrum:shulker_head","Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_idol","spectrum:shulker_idol","Reclusive Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:shulker_light_blue_head","spectrum:shulker_light_blue_head","Light Blue Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_light_blue_wall_head","spectrum:shulker_light_blue_head","Light Blue Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_light_gray_head","spectrum:shulker_light_gray_head","Light Gray Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_light_gray_wall_head","spectrum:shulker_light_gray_head","Light Gray Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_lime_head","spectrum:shulker_lime_head","Lime Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_lime_wall_head","spectrum:shulker_lime_head","Lime Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_magenta_head","spectrum:shulker_magenta_head","Magenta Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_magenta_wall_head","spectrum:shulker_magenta_head","Magenta Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_orange_head","spectrum:shulker_orange_head","Orange Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_orange_wall_head","spectrum:shulker_orange_head","Orange Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_pink_head","spectrum:shulker_pink_head","Pink Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_pink_wall_head","spectrum:shulker_pink_head","Pink Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_purple_head","spectrum:shulker_purple_head","Purple Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_purple_wall_head","spectrum:shulker_purple_head","Purple Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_red_head","spectrum:shulker_red_head","Red Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_red_wall_head","spectrum:shulker_red_head","Red Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_wall_head","spectrum:shulker_head","Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_white_head","spectrum:shulker_white_head","White Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_white_wall_head","spectrum:shulker_white_head","White Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_yellow_head","spectrum:shulker_yellow_head","Yellow Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:shulker_yellow_wall_head","spectrum:shulker_yellow_head","Yellow Shulker Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:silverfish_head","spectrum:silverfish_head","Silverfish Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:silverfish_idol","spectrum:silverfish_idol","Nimble Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:silverfish_wall_head","spectrum:silverfish_head","Silverfish Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:skeleton_horse_head","spectrum:skeleton_horse_head","Skeleton Horse Skull","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:skeleton_horse_wall_head","spectrum:skeleton_horse_head","Skeleton Horse Skull","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:skeleton_idol","spectrum:skeleton_idol","Derelict Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:slate_noxcap_block","spectrum:slate_noxcap_block","Slate Noxcap Block","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:slate_noxcap_gills","spectrum:slate_noxcap_gills","Slate Noxcap Gills","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:slate_noxcap_hyphae","spectrum:slate_noxcap_hyphae","Slate Noxcap Hyphae","minecraft:lava_pool_stone_cannot_replace, minecraft:parrots_spawnable_on, spectrum:multitool_mineable, spectrum:noxcap_stems, minecraft:logs_that_burn, minecraft:boulders_cannot_replace, minecraft:completes_find_tree_tutorial, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:logs, spectrum:slate_noxcap_stems"
"Spectrum","spectrum:slate_noxcap_stem","spectrum:slate_noxcap_stem","Slate Noxcap Stem","spectrum:multitool_mineable, spectrum:slate_noxcap_stems, spectrum:noxcap_stems, minecraft:mineable/axe, minecraft:lava_pool_stone_cannot_replace, minecraft:parrots_spawnable_on, artifacts:mineable/digging_claws, minecraft:completes_find_tree_tutorial, minecraft:logs, minecraft:boulders_cannot_replace, minecraft:logs_that_burn, spectrum:noxwood"
"Spectrum","spectrum:slate_noxshroom","spectrum:slate_noxshroom","Slate Noxshroom","c:mushrooms, spectrum:deeper_down_feature_replaceables, spectrum:noxshrooms"
"Spectrum","spectrum:slate_noxwood_amphora","spectrum:slate_noxwood_amphora","Slate Noxwood Amphora","spectrum:noxwood, spectrum:noxwood_amphoras, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:mineable/axe"
"Spectrum","spectrum:slate_noxwood_beam","spectrum:slate_noxwood_beam","Slate Noxwood Pillar","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:slate_noxwood_button","spectrum:slate_noxwood_button","Slate Noxwood Button","dynamiccrosshair:always_interactable, minecraft:mineable/axe, minecraft:wooden_buttons, spectrum:multitool_mineable, spectrum:noxwood, dynamiccrosshair:interactable, minecraft:buttons, artifacts:mineable/digging_claws, spectrum:noxwood_buttons"
"Spectrum","spectrum:slate_noxwood_door","spectrum:slate_noxwood_door","Slate Noxwood Door","dynamiccrosshair:always_interactable, minecraft:wooden_doors, spectrum:multitool_mineable, minecraft:doors, spectrum:noxwood, spectrum:noxwood_doors, minecraft:boulders_cannot_replace, minecraft:mineable/axe, artifacts:mineable/digging_claws, selfish_villager:interactable_property, dynamiccrosshair:interactable"
"Spectrum","spectrum:slate_noxwood_fence","spectrum:slate_noxwood_fence","Slate Noxwood Fence","c:wooden_fences, spectrum:multitool_mineable, spectrum:noxwood_fences, supplementaries:posts, spectrum:noxwood, minecraft:fences, minecraft:boulders_cannot_replace, minecraft:mineable/axe, minecraft:wooden_fences, artifacts:mineable/digging_claws, c:fences"
"Spectrum","spectrum:slate_noxwood_fence_gate","spectrum:slate_noxwood_fence_gate","Slate Noxwood Fence Gate","dynamiccrosshair:always_interactable, minecraft:mineable/axe, spectrum:multitool_mineable, spectrum:noxwood, dynamiccrosshair:interactable, artifacts:mineable/digging_claws, spectrum:noxwood_fence_gates, minecraft:fence_gates, minecraft:unstable_bottom_center"
"Spectrum","spectrum:slate_noxwood_lamp","spectrum:slate_noxwood_lamp","Slate Noxwood Lantern","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:slate_noxwood_lantern","spectrum:slate_noxwood_lantern","Slate Noxwood Lamp","spectrum:noxwood, spectrum:multitool_mineable, spectrum:noxwood_lanterns, artifacts:mineable/digging_claws, minecraft:mineable/axe"
"Spectrum","spectrum:slate_noxwood_light","spectrum:slate_noxwood_light","Slate Noxwood Light","minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:noxwood"
"Spectrum","spectrum:slate_noxwood_planks","spectrum:slate_noxwood_planks","Slate Noxwood Planks","minecraft:mineable/axe, minecraft:boulders_cannot_replace, spectrum:multitool_mineable, minecraft:planks, artifacts:mineable/digging_claws, spectrum:noxwood_planks, spectrum:noxwood"
"Spectrum","spectrum:slate_noxwood_pressure_plate","spectrum:slate_noxwood_pressure_plate","Slate Noxwood Pressure Plate","spectrum:multitool_mineable, minecraft:mineable/axe, artifacts:mineable/digging_claws, minecraft:wooden_pressure_plates, spectrum:noxwood, minecraft:wall_post_override, minecraft:pressure_plates, spectrum:noxwood_pressure_plates"
"Spectrum","spectrum:slate_noxwood_slab","spectrum:slate_noxwood_slab","Slate Noxwood Slab","minecraft:slabs, minecraft:mineable/axe, minecraft:wooden_slabs, spectrum:multitool_mineable, spectrum:noxwood, spectrum:noxwood_slabs, spectrum:building_staffs_blacklisted, artifacts:mineable/digging_claws, minecraft:boulders_cannot_replace"
"Spectrum","spectrum:slate_noxwood_stairs","spectrum:slate_noxwood_stairs","Slate Noxwood Stairs","minecraft:stairs, minecraft:mineable/axe, artifacts:mineable/digging_claws, spectrum:noxwood, minecraft:boulders_cannot_replace, spectrum:noxwood_stairs, minecraft:wooden_stairs, spectrum:multitool_mineable"
"Spectrum","spectrum:slate_noxwood_trapdoor","spectrum:slate_noxwood_trapdoor","Slate Noxwood Trapdoor","minecraft:boulders_cannot_replace, spectrum:multitool_mineable, dynamiccrosshair:always_interactable, spectrum:noxwood, spectrum:noxwood_trapdoors, dynamiccrosshair:interactable, minecraft:trapdoors, artifacts:mineable/digging_claws, minecraft:wooden_trapdoors, minecraft:mineable/axe"
"Spectrum","spectrum:slime_head","spectrum:slime_head","Slime Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:slime_idol","spectrum:slime_idol","Bouncy Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:slime_wall_head","spectrum:slime_head","Slime Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:slush","spectrum:slush","Slush","spellbound:base_overworld_blocks, minecraft:moss_replaceable, minecraft:azalea_grows_on, minecraft:enderman_holdable, minecraft:sculk_replaceable_world_gen, minecraft:big_dripleaf_placeable, minecraft:mineable/shovel, spectrum:quitoxic_reeds_plantable, spectrum:slushes, spectrum:snapping_ivy_plantable, minecraft:bamboo_plantable_on, spectrum:nightdew_soils, spectrum:multitool_mineable, minecraft:nether_carver_replaceables, minecraft:lush_ground_replaceable, spectrum:growth_accelerators, galosphere:oasis_replace, spectrum:decay/black_materia_conversions, spectrum:doombloom_plantable, spectrum:slush, artifacts:mineable/digging_claws, spectrum:precipitation_source, minecraft:overworld_carver_replaceables, spectrum:deeper_down_carver_replaceables, minecraft:dirt, minecraft:azalea_root_replaceable, spectrum:deep_soils, minecraft:sculk_replaceable, spectrum:mermaids_brush_plantable, minecraft:dead_bush_may_place_on"
"Spectrum","spectrum:small_azurite_bud","spectrum:small_azurite_bud","Small Azurite Bud","spectrum:crystallarieum_growable_buds, minecraft:mineable/pickaxe, spectrum:multitool_mineable, artifacts:mineable/digging_claws, spectrum:exempt_from_loot_table_debug_check, spectrum:azurite_buds, c:buds"
"Spectrum","spectrum:small_bismuth_bud","spectrum:small_bismuth_bud","Small Bismuth Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, c:buds, artifacts:mineable/digging_claws, spectrum:deeper_down_feature_replaceables, spectrum:bismuth_buds, spectrum:exempt_from_loot_table_debug_check, spectrum:multitool_mineable"
"Spectrum","spectrum:small_black_dragonjag","spectrum:small_black_dragonjag","Small Black Dragonjag","spectrum:dragonjags, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:mineable/hoe, spectrum:deeper_down_feature_replaceables"
"Spectrum","spectrum:small_bloodstone_bud","spectrum:small_bloodstone_bud","Small Bloodstone Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_citrine_bud","spectrum:small_citrine_bud","Small Citrine Bud","spectrum:citrine_buds, artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, c:buds, spectrum:gemstone_buds, spectrum:multitool_mineable"
"Spectrum","spectrum:small_coal_bud","spectrum:small_coal_bud","Small Coal Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_copper_bud","spectrum:small_copper_bud","Small Copper Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_diamond_bud","spectrum:small_diamond_bud","Small Diamond Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_echo_bud","spectrum:small_echo_bud","Small Echo Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_emerald_bud","spectrum:small_emerald_bud","Small Emerald Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_glowstone_bud","spectrum:small_glowstone_bud","Small Glowstone Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_gold_bud","spectrum:small_gold_bud","Small Gold Bud","spectrum:crystallarieum_growable_buds, minecraft:mineable/pickaxe, spectrum:multitool_mineable, artifacts:mineable/digging_claws, spectrum:exempt_from_loot_table_debug_check, minecraft:guarded_by_piglins, c:buds"
"Spectrum","spectrum:small_iron_bud","spectrum:small_iron_bud","Small Iron Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_lapis_bud","spectrum:small_lapis_bud","Small Lapis Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_malachite_bud","spectrum:small_malachite_bud","Small Malachite Bud","spectrum:crystallarieum_growable_buds, minecraft:mineable/pickaxe, spectrum:multitool_mineable, spectrum:malachite_buds, spectrum:exempt_from_loot_table_debug_check, artifacts:mineable/digging_claws, c:buds"
"Spectrum","spectrum:small_moonstone_bud","spectrum:small_moonstone_bud","Small Moonstone Bud","artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, spectrum:moonstone_buds, c:buds, spectrum:gemstone_buds, spectrum:multitool_mineable"
"Spectrum","spectrum:small_netherite_scrap_bud","spectrum:small_netherite_scrap_bud","Small Netherite Scrap Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_onyx_bud","spectrum:small_onyx_bud","Small Onyx Bud","artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, spectrum:onyx_buds, c:buds, spectrum:gemstone_buds, spectrum:multitool_mineable"
"Spectrum","spectrum:small_pink_dragonjag","spectrum:small_pink_dragonjag","Small Pink Dragonjag","spectrum:dragonjags, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:mineable/hoe, spectrum:deeper_down_feature_replaceables"
"Spectrum","spectrum:small_prismarine_bud","spectrum:small_prismarine_bud","Small Prismarine Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_purple_dragonjag","spectrum:small_purple_dragonjag","Small Purple Dragonjag","spectrum:dragonjags, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:mineable/hoe, spectrum:deeper_down_feature_replaceables"
"Spectrum","spectrum:small_quartz_bud","spectrum:small_quartz_bud","Small Quartz Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_red_dragonjag","spectrum:small_red_dragonjag","Small Red Dragonjag","spectrum:dragonjags, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:mineable/hoe, spectrum:deeper_down_feature_replaceables"
"Spectrum","spectrum:small_redstone_bud","spectrum:small_redstone_bud","Small Redstone Bud","minecraft:mineable/pickaxe, spectrum:crystallarieum_growable_buds, spectrum:exempt_from_loot_table_debug_check, c:buds, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:small_sag_bubble","","Small Sag Bubble","the_bumblezone:essence/life/is_dead_bush, spectrum:exempt_from_loot_table_debug_check"
"Spectrum","spectrum:small_topaz_bud","spectrum:small_topaz_bud","Small Topaz Bud","artifacts:mineable/digging_claws, minecraft:mineable/pickaxe, spectrum:topaz_buds, c:buds, spectrum:gemstone_buds, spectrum:multitool_mineable"
"Spectrum","spectrum:small_yellow_dragonjag","spectrum:small_yellow_dragonjag","Small Yellow Dragonjag","spectrum:dragonjags, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:mineable/hoe, spectrum:deeper_down_feature_replaceables"
"Spectrum","spectrum:smooth_basalt_slab","spectrum:smooth_basalt_slab","Smooth Basalt Slab","artifacts:mineable/digging_claws, spectrum:basalts, minecraft:mineable/pickaxe, minecraft:slabs, spectrum:multitool_mineable, spectrum:building_staffs_blacklisted"
"Spectrum","spectrum:smooth_basalt_stairs","spectrum:smooth_basalt_stairs","Smooth Basalt Stairs","spectrum:multitool_mineable, minecraft:stairs, minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:basalts"
"Spectrum","spectrum:smooth_basalt_wall","spectrum:smooth_basalt_wall","Smooth Basalt Wall","spectrum:multitool_mineable, supplementaries:walls, minecraft:mineable/pickaxe, minecraft:walls, artifacts:mineable/digging_claws"
"Spectrum","spectrum:snapping_ivy","spectrum:snapping_ivy","Snapping Ivy","minecraft:mineable/hoe, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:sniffer_head","spectrum:sniffer_head","Sniffer Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:sniffer_wall_head","spectrum:sniffer_head","Sniffer Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:snow_golem_head","spectrum:snow_golem_head","Snow Golem Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:snow_golem_idol","spectrum:snow_golem_idol","Adjuvant Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:snow_golem_wall_head","spectrum:snow_golem_head","Snow Golem Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:spider_head","spectrum:spider_head","Spider Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:spider_idol","spectrum:spider_idol","Lurking Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:spider_wall_head","spectrum:spider_head","Spider Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:spirit_instiller","spectrum:spirit_instiller","Spirit Instiller","minecraft:mineable/pickaxe, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:spirit_sallow_heart","spectrum:spirit_sallow_heart","Spirit Sallow Heart","minecraft:mineable/axe, spectrum:spirit_sallow_wood, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:spirit_sallow_leaves","spectrum:spirit_sallow_leaves","Spirit Sallow Leaves","naturalist:butterflies_spawnable_on, naturalist:fireflies_spawnable_on, supplementaries:map_tint_generic, minecraft:replaceable_by_trees, minecraft:mineable/hoe, supplementaries:hang_from_ropes, naturalist:vultures_spawnable_on, spectrum:multitool_mineable, artifacts:mineable/digging_claws, minecraft:completes_find_tree_tutorial, minecraft:sword_efficient, naturalist:vulture_perch_blocks, minecraft:lava_pool_stone_cannot_replace, spectrum:decay/fading_conversions, naturalist:dragonflies_spawnable_on, minecraft:leaves, ants:food/colored/oak_white_leaf_food, minecraft:parrots_spawnable_on"
"Spectrum","spectrum:spirit_sallow_log","spectrum:spirit_sallow_log","Spirit Sallow Log","minecraft:boulders_cannot_replace, spectrum:spirit_sallow_wood, spectrum:multitool_mineable, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial, minecraft:lava_pool_stone_cannot_replace, minecraft:logs, artifacts:mineable/digging_claws, minecraft:parrots_spawnable_on, minecraft:mineable/axe"
"Spectrum","spectrum:spirit_sallow_roots","spectrum:spirit_sallow_roots","Spirit Sallow Roots","minecraft:mineable/axe, spectrum:spirit_sallow_wood, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:squid_head","spectrum:squid_head","Squid Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:squid_idol","spectrum:squid_idol","Clumsy Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
"Spectrum","spectrum:squid_wall_head","spectrum:squid_head","Squid Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:stardust_block","spectrum:stardust_block","Block of Stardust","spectrum:decay/black_materia_conversions, artifacts:mineable/digging_claws, minecraft:mineable/shovel, spectrum:multitool_mineable"
"Spectrum","spectrum:stone_shimmerstone_light","spectrum:stone_shimmerstone_light","Stone Shimmerstone Light","minecraft:mineable/pickaxe, spectrum:shimmerstone_lights, artifacts:mineable/digging_claws, spectrum:multitool_mineable"
"Spectrum","spectrum:storage_node","spectrum:storage_node","Pastel Network Storage Node","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:pastel_network_nodes, spectrum:multitool_mineable"
"Spectrum","spectrum:stratine_fragment_block","spectrum:stratine_fragment_block","Stratine Floatblock","minecraft:mineable/pickaxe, spectrum:multitool_mineable, artifacts:mineable/digging_claws"
"Spectrum","spectrum:stratine_ore","spectrum:stratine_ore","Stratine Ore","spectrum:ores, minecraft:mineable/pickaxe, spectrum:multitool_mineable, c:ores, spectrum:precipitation_source, artifacts:mineable/digging_claws, galosphere:oasis_replace"
"Spectrum","spectrum:stray_head","spectrum:stray_head","Stray Head","spectrum:exempt_from_mineable_debug_check, c:skulls, spectrum:mob_heads"
"Spectrum","spectrum:stray_idol","spectrum:stray_idol","Forgotten Idol","minecraft:mineable/pickaxe, artifacts:mineable/digging_claws, spectrum:multitool_mineable, spectrum:idols"
